,User ID,State,County,Trump,Biden,Democratic,Republican,State Vote,County Vote,State Vote Change,County Vote Change,Label
210,8.07e+17,Texas,Jefferson,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
211,2573732866.0,Georgia,Hall,Dislike,Swing,Non-mentioned,Like,Blue,Red,Change,Non-change,Hate
212,35101084.0,California,San Francisco,Dislike,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
213,8.89e+17,New York,Madison,Dislike,Non-mentioned,Like,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
214,1.03e+18,Kansas,Decatur,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
215,270876644.0,Ohio,Jefferson,Dislike,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
216,8.57e+17,Washington,King,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
217,1.16e+18,Pennsylvania,Centre,Dislike,Swing,Like,Non-mentioned,Blue,Blue,Change,Non-change,Hate
218,1692598688.0,California,San Bernardino,Dislike,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
219,9.73e+17,Florida,Pinellas,Dislike,Dislike,Dislike,Non-mentioned,Red,Blue,Non-change,Change,Hate
220,223359992.0,California,Los Angeles,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
221,7.81e+17,Indiana,Monroe,Dislike,Like,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Hate
222,7.82e+17,Kansas,Decatur,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
223,14756764.0,Kansas,Decatur,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
224,321233780.0,California,Los Angeles,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
225,1.18e+18,California,San Diego,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
226,1652629069.0,Illinois,Logan,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
227,2963425867.0,California,Tulare,Dislike,Like,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
228,9.97e+17,California,San Francisco,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
229,9.97e+17,Kansas,Decatur,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
230,9.97e+17,California,Tulare,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
231,7.04e+17,Louisiana,Orleans,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Hate
232,68296671.0,Illinois,Cook,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
233,8.17e+17,Colorado,Denver,Dislike,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
234,1.02e+18,Texas,Coleman,Dislike,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
235,278636111.0,Ohio,Cuyahoga,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Hate
236,2385794245.0,Texas,Coleman,Dislike,Dislike,Like,Non-mentioned,Red,Red,Non-change,Non-change,Hate
237,1023344916.0,California,San Diego,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
238,956776849.0,Colorado,Teller,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
239,1.05e+18,Florida,Duval,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Change,Hate
240,1.15e+18,New York,Chautauqua,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
241,7.81e+17,Michigan,Livingston,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Hate
242,592891770.0,Kansas,Decatur,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
243,1.11e+18,Kentucky,Harlan,Dislike,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
244,1.25e+18,Kansas,Decatur,Dislike,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
245,1.15e+18,Florida,Polk,Dislike,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
246,92184664.0,New York,Madison,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
247,7.99e+17,Texas,Coleman,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
248,1236784712.0,New York,Monroe,Dislike,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
249,14295247.0,California,San Francisco,Dislike,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
250,7.65e+17,California,San Diego,Dislike,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
251,1.08e+18,Kansas,Decatur,Dislike,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
252,9.23e+17,Michigan,Isabella,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Hate
253,1.21e+18,Maine,Somerset,Dislike,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
254,1.18e+18,Kansas,Decatur,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
255,54022413.0,Florida,Polk,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
256,11409832.0,Kansas,Decatur,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
257,318672016.0,Kentucky,Marion,Dislike,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
258,15982263.0,California,Santa Clara,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
259,1.08e+18,California,San Francisco,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
260,1.08e+18,California,Los Angeles,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
261,1.25e+18,Texas,Coleman,Dislike,Non-mentioned,Swing,Non-mentioned,Red,Red,Non-change,Non-change,Hate
262,1.01e+18,D.C.,Washington,Dislike,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
263,1.21e+18,New Jersey,Somerset,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
264,288041468.0,Texas,Austin,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
265,36545901.0,California,San Diego,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
266,8.81e+17,Michigan,Oscoda,Dislike,Like,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Hate
267,8.75e+17,Colorado,Teller,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
268,2842819079.0,Tennessee,Rutherford,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
269,2484702392.0,Kansas,Decatur,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
270,2782695330.0,Maine,Penobscot,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
271,1.2e+18,New York,Madison,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
272,351958096.0,Ohio,Miami,Dislike,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
273,529970448.0,Florida,Polk,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
274,745565766.0,Texas,Houston,Dislike,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
275,1.23e+18,Florida,Miami-Dade,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Hate
276,2415892466.0,Kansas,Decatur,Dislike,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
277,1.01e+18,Mississippi,DeSoto,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
278,2483872257.0,Maine,Somerset,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
279,8.56e+17,California,Los Angeles,Dislike,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
280,28228295.0,Maine,Kennebec,Swing,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
281,8.31e+17,Texas,Coleman,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
282,9.46e+17,New York,Queens,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
283,183686807.0,Oregon,Crook,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
284,113382970.0,Arkansas,Washington,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
285,60684403.0,Colorado,Teller,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
286,1.03e+18,Virginia,Mathews,Dislike,Swing,Like,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
287,9.92e+17,Kansas,Decatur,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
288,14668277.0,Kansas,Decatur,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
289,47660044.0,Texas,Coleman,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
290,1.21e+18,Texas,Lamb,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
291,360699177.0,Kansas,Decatur,Dislike,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
292,1.04e+18,California,Orange,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
293,76496643.0,California,Tulare,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
294,24271546.0,D.C.,Washington,Dislike,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
295,3242594317.0,California,Los Angeles,Dislike,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
296,8.87e+17,Indiana,Clark,Dislike,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
297,3343968857.0,Maine,Kennebec,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
298,1.1e+18,Kansas,Decatur,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
299,9.24e+17,Kansas,Decatur,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
300,1717974824.0,Kansas,Decatur,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
301,1.22e+18,Maryland,Carroll,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
302,1164724848.0,North Carolina,Franklin,Dislike,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
303,158060289.0,Nevada,Clark,Dislike,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
304,27193439.0,Kansas,Decatur,Dislike,Dislike,Non-mentioned,Like,Red,Red,Non-change,Non-change,Hate
305,1.01e+18,California,Alameda,Dislike,Non-mentioned,Non-mentioned,Like,Blue,Blue,Non-change,Non-change,Hate
306,1.01e+18,California,Tulare,Dislike,Non-mentioned,Non-mentioned,Like,Blue,Red,Non-change,Non-change,Hate
307,1918490629.0,Arizona,Maricopa,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Change,Hate
308,17639898.0,Texas,Lamb,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
309,7.18e+17,Colorado,Douglas,Dislike,Swing,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
310,7.18e+17,Missouri,Moniteau,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
311,1.14e+18,Arizona,Pima,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Hate
312,926810064.0,Maine,Androscoggin,Non-mentioned,Non-mentioned,Non-mentioned,Like,Blue,Blue,Non-change,Non-change,Hate
313,9.37e+17,Georgia,Dodge,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Hate
314,9.08e+17,Louisiana,Orleans,Dislike,Like,Like,Non-mentioned,Red,Blue,Non-change,Non-change,Hate
315,342477735.0,California,Tulare,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
316,8.45e+17,Maryland,Carroll,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
317,8.7e+17,Kansas,Decatur,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
318,9.5e+17,Kansas,Decatur,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
319,16667425.0,Illinois,Cook,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
320,6870282.0,Kansas,Decatur,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
321,1398555037.0,Ohio,Wood,Dislike,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
322,14577610.0,California,San Francisco,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
323,9.28e+17,Ohio,Cuyahoga,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Hate
324,544799280.0,Ohio,Hamilton,Dislike,Non-mentioned,Non-mentioned,Like,Red,Blue,Non-change,Non-change,Hate
325,367507884.0,New Jersey,Ocean,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
326,40930783.0,Texas,Houston,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
327,9.7e+17,Kansas,Decatur,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
328,99645729.0,California,Tulare,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
329,3249190192.0,North Carolina,Gaston,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
330,7.68e+17,Kansas,Decatur,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
331,1.22e+18,Texas,Taylor,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
332,1.17e+18,Pennsylvania,Lehigh,Dislike,Dislike,Non-mentioned,Dislike,Blue,Blue,Change,Non-change,Hate
333,1373684210.0,Arizona,Maricopa,Dislike,Like,Like,Non-mentioned,Blue,Blue,Change,Change,Hate
334,236173097.0,Texas,Lamb,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
335,2933903429.0,Ohio,Montgomery,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Change,Hate
336,1.17e+18,Kansas,Decatur,Dislike,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
337,8.73e+17,California,San Diego,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
338,1.16e+18,Texas,Houston,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
339,1.23e+18,Kansas,Decatur,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
340,2923760907.0,Maryland,Carroll,Dislike,Swing,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
341,246082221.0,Minnesota,Winona,Dislike,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Change,Hate
342,1.2e+18,Virginia,Prince Edward,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
343,7.24e+17,Oklahoma,Tulsa,Dislike,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
344,590104631.0,New York,Suffolk,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
345,37509828.0,Florida,Broward,Dislike,Like,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Hate
346,952294465.0,Illinois,Logan,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
347,8.03e+17,Ohio,Miami,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
348,87515626.0,South Carolina,Richland,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Hate
349,178617024.0,Washington,King,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
350,7.56e+17,Florida,Polk,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
351,1.16e+18,Florida,Polk,Dislike,Non-mentioned,Dislike,Non-mentioned,Red,Red,Non-change,Non-change,Hate
352,1.06e+18,Utah,Washington,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
353,4579542359.0,Massachusetts,Plymouth,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
354,20445658.0,Arizona,Yavapai,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Hate
355,1544225748.0,Utah,Utah,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
356,49833995.0,California,Shasta,Dislike,Non-mentioned,Dislike,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
357,7.14e+17,Kentucky,Marion,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
358,1.22e+18,New York,Queens,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
359,351032462.0,New Jersey,Ocean,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
360,1.1e+18,Tennessee,Bedford,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
361,269860369.0,Delaware,Sussex,Dislike,Like,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
362,1074785479.0,California,San Diego,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
363,8.83e+17,Pennsylvania,Dauphin,Dislike,Like,Dislike,Non-mentioned,Blue,Blue,Change,Non-change,Hate
364,49162235.0,Texas,Coleman,Dislike,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
365,1.18e+18,Texas,Bexar,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Hate
366,8.24e+17,California,Tulare,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
367,2429107224.0,Kansas,Decatur,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
368,798757741.0,North Carolina,Wake,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Hate
369,1614592171.0,New York,Madison,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
370,2962591563.0,New York,Madison,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Hate
371,203690706.0,Kansas,Decatur,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
372,1.15e+18,Michigan,Isabella,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Hate
373,8.19e+17,Arkansas,Pulaski,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Hate
374,177813746.0,Indiana,Jay,Dislike,Non-mentioned,Like,Non-mentioned,Red,Red,Non-change,Non-change,Hate
375,102688251.0,North Carolina,Wake,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Hate
376,1.24e+18,Wisconsin,Wood,Dislike,Swing,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Hate
377,49060415.0,California,Los Angeles,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
378,391406918.0,Arizona,Pima,Dislike,Dislike,Like,Non-mentioned,Blue,Blue,Change,Non-change,Hate
379,8.45e+17,Texas,Houston,Dislike,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
380,8.12e+17,Texas,Harris,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Hate
381,17269536.0,Kansas,Decatur,Dislike,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
382,479685273.0,Georgia,Bartow,Dislike,Swing,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Hate
383,1.1e+18,Texas,Coleman,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
384,1.23e+18,Kentucky,Powell,Dislike,Swing,Swing,Non-mentioned,Red,Red,Non-change,Non-change,Hate
385,2742200355.0,California,Santa Cruz,Dislike,Like,Non-mentioned,Dislike,Blue,Blue,Non-change,Non-change,Hate
386,8.6e+17,Kansas,Decatur,Dislike,Swing,Dislike,Non-mentioned,Red,Red,Non-change,Non-change,Hate
387,21820741.0,Florida,Miami-Dade,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Hate
388,9.51e+17,Texas,Wise,Dislike,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
389,1.24e+18,Kansas,Decatur,Dislike,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
390,180469068.0,Ohio,Licking,Dislike,Non-mentioned,Non-mentioned,Dislike,Red,Red,Non-change,Non-change,Hate
391,9.76e+17,Minnesota,Blue Earth,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Change,Hate
392,19716909.0,Virginia,Fairfax,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
393,1.13e+18,Virginia,Prince Edward,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
394,8.72e+17,Illinois,Cook,Dislike,Dislike,Like,Like,Blue,Blue,Non-change,Non-change,Hate
395,4582961722.0,Kansas,Decatur,Dislike,Swing,Dislike,Like,Red,Red,Non-change,Non-change,Hate
396,381959968.0,California,Los Angeles,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Hate
397,1.08e+18,Kansas,Decatur,Dislike,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
398,1.05e+18,Kansas,Decatur,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Hate
399,1.2e+18,Alabama,Montgomery,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Hate
